level_0,index,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,default_time,payoff_time,status_time
14,396329,31872,38,22,24,143,104000,109.2246646,7.5,4.34,158.77,-3.339549297,0,0,1,0,621,80,6.525,1,0,1
35,396314,31871,60,22,25,142,100954.49,82.348333,7.1,4.34,189.82,2.836358176,0,0,1,0,647,80,7.1,0,0,0
18,396270,31869,43,22,25,142,97903.59,106.2556136,6.75,4.34,156.04,2.694110549,1,0,0,0,649,80,6.75,1,0,1
36,396240,31866,60,22,24,143,395545.76,82.12800107,4.75,4.34,189.82,2.836358176,0,0,1,0,662,95,4.75,0,0,0
36,396203,31865,60,22,24,142,315753.44,90.14576071,6.25,4.34,189.82,2.836358176,0,0,1,0,667,95,7.05,0,0,0
35,396158,31862,60,22,25,142,259120.06,79.77597831,6,4.34,189.82,2.836358176,0,0,0,0,666,80,5.85,0,0,0
37,396117,31860,60,21,23,141,440874.36,71.86614908,6.375,3.94,189.82,2.836358176,0,0,1,0,702,80,7,0,0,0
13,396067,31856,36,21,23,141,334400,110.3036705,6.6,3.94,151.48,-3.516567987,0,0,1,0,651,80,7,1,0,1
11,395949,31838,34,21,23,141,479999.15,96.38748435,7.725,3.94,173.35,-0.314447747,0,0,1,0,642,80,6,1,0,1
18,395851,31824,41,21,23,141,414089.85,101.3179268,6.75,3.94,161.06,2.682496806,0,0,1,0,764,80,5,1,0,1
37,395813,31820,60,20,23,141,99499.25,74.11019918,6.75,4.5,189.82,2.836358176,0,0,0,0,609,80,6.75,0,0,0
11,395715,31811,36,23,25,143,200821.35,113.1509257,6.6,4.39,151.48,-3.516567987,0,0,1,0,676,80,6.6,1,0,1
35,395692,31808,60,22,25,142,132277.4,94.41106047,4.99,4.34,189.82,2.836358176,0,0,0,0,632,85,4.99,0,0,0
35,395656,31807,60,22,25,142,141393.52,84.98320661,7.625,4.34,189.82,2.836358176,0,0,0,0,706,85,7.625,0,0,0
24,395588,31801,50,26,26,143,250555.44,110.2057804,4.99,4.64,158.94,2.366409899,0,0,1,0,658,76.4,6.8,1,0,1
18,395545,31795,44,26,26,142,131441.66,105.9787476,5.05,4.64,150.91,1.875514938,0,0,1,0,505,70,9.55,1,0,1
35,395510,31791,60,22,25,143,163190.71,90.68611859,6.85,4.34,189.82,2.836358176,0,0,1,0,595,80,6.85,0,0,0
34,395462,31787,60,26,26,143,27828.18,50.75451303,2,4.64,189.82,2.836358176,0,0,1,0,504,76.9,0,0,0,0
34,395427,31786,60,26,26,143,93318.67,67.0361828,8.6,4.64,189.82,2.836358176,0,0,1,0,557,63,8.6,0,0,0
15,395361,31782,41,26,26,143,110159.62,115.7600187,6.35,4.64,161.06,2.682496806,0,0,1,0,559,80,8.5,1,0,1
35,395345,31781,60,22,25,143,462788.45,96.08974273,4.125,4.34,189.82,2.836358176,0,1,0,0,631,95,4.125,0,0,0
25,395309,31780,50,23,25,143,319823.54,137.3949372,4.628,4.39,158.94,2.366409899,0,0,1,0,640,100,8.7,1,0,1
34,395261,31776,60,26,26,144,114269.12,60.09188986,3.875,4.64,189.82,2.836358176,0,0,1,0,687,95,3.875,0,0,0
13,395172,31765,38,22,25,142,116965.92,122.8419556,6.95,4.34,158.77,-3.339549297,0,0,1,0,680,90,6.95,1,0,1
35,395154,31763,60,23,25,143,410234.01,95.91721542,6.44,4.39,189.82,2.836358176,0,0,1,0,723,95,6.44,0,0,0
11,395104,31759,36,22,25,142,153582.38,81.45541961,6.2,4.34,151.48,-3.516567987,0,0,1,0,768,59.3,6.2,1,0,1
35,395083,31757,60,22,25,144,124570.02,50.80573181,2,4.34,189.82,2.836358176,0,0,0,0,733,90,2,0,0,0
17,394998,31748,43,26,26,143,91019.83,175.0710393,2,4.64,156.04,2.694110549,0,0,1,0,541,95,2,1,0,1
22,394980,31747,48,26,26,143,70310.29,125.6627492,3,4.64,146.45,2.715902885,0,0,1,0,578,80,3,1,0,1
34,394949,31745,60,26,26,143,105642.59,93.4905614,3.975,4.64,189.82,2.836358176,0,0,1,0,647,95,6.1,0,0,0
35,394871,31739,60,22,25,143,548032.62,77.7441532,2,4.34,189.82,2.836358176,0,1,0,0,626,85,2,0,0,0
11,394835,31738,35,22,24,142,535000,133.7343451,6.15,4.34,162.09,-2.805844087,0,1,0,0,661,100,6.15,1,0,1
19,394805,31733,44,22,25,143,145430.48,120.0569615,4.25,4.34,150.91,1.875514938,0,0,1,0,609,80,4.25,1,0,1
11,394778,31731,37,26,26,143,172000,113.7610042,6.9,4.64,153.35,-4.146710947,0,0,1,0,634,77.5,6.9,1,0,1
35,394759,31729,60,22,25,143,34252.15,32.59596177,2,4.34,189.82,2.836358176,1,0,0,0,709,90,0,0,0,0
35,394708,31726,60,22,25,142,753146.17,78.18866451,6.15,4.34,189.82,2.836358176,0,0,1,0,732,80,6.15,0,0,0
35,394657,31723,60,22,25,83,44151.37,35.99593056,2,4.34,189.82,2.836358176,0,0,1,0,647,56.4,0,0,0,0
16,394621,31722,45,27,29,147,174275.34,131.7135012,5.25,4.71,154.87,1.639154926,0,0,0,0,590,85,5.25,1,0,1
24,394588,31719,53,27,29,147,359822.22,92.41885258,2,4.71,173.17,0.892996155,0,0,0,0,564,75,0,1,0,1
15,394540,31715,44,27,29,147,86413.67,120.7096037,9.55,4.71,150.91,1.875514938,0,0,0,0,543,84.6,9.55,1,0,1
18,394524,31714,47,27,29,147,50871.59,116.3599916,10.99,4.71,149.58,1.668182319,0,0,0,0,576,80,10.99,1,0,1
12,394479,31710,41,27,29,147,287867.41,88.26894379,8.45,4.71,161.06,2.682496806,0,0,0,0,562,64.4,8.45,1,0,1
31,394462,31708,60,27,29,147,125917.31,74.09408589,7.4,4.71,189.82,2.836358176,0,0,0,0,568,66.8,7.4,0,0,0
31,394388,31703,60,27,29,147,112760.51,91.07906684,6,4.71,189.82,2.836358176,0,0,0,0,592,100,6,0,0,0
12,394338,31699,41,27,29,147,298245.17,116.0039096,7.999,4.71,161.06,2.682496806,0,0,0,1,662,85,7.999,1,0,1
22,394325,31698,51,27,29,147,162018.48,116.5043159,7.76,4.71,158.6,1.269044263,0,0,0,0,526,84,7.76,1,0,1
11,394276,31696,40,27,29,147,219984.89,101.0729501,6.375,4.71,156.21,1.585965512,0,0,0,0,626,71,6.375,1,0,1
31,394264,31695,60,27,29,147,62202.81,82.94415847,7.585,4.71,189.82,2.836358176,0,0,0,0,685,86.5,7.585,0,0,0
26,394223,31693,55,27,29,147,81331.31,100.4457713,9.99,4.71,180.07,2.422274869,0,0,0,0,552,85,9.99,1,0,1
31,394196,31692,60,26,29,147,250204.5,111.5442032,5.35,4.64,189.82,2.836358176,0,0,0,0,581,100,5.35,0,0,0
31,394152,31689,60,27,29,147,316914.61,95.1838063,7,4.71,189.82,2.836358176,0,0,0,0,634,88.7,7,0,0,0
12,394092,31684,41,27,29,147,381957.24,101.47494,7.125,4.71,161.06,2.682496806,0,0,0,0,595,76,7.125,1,0,1
31,394051,31680,60,27,29,147,356848.14,81.03060965,2,4.71,189.82,2.836358176,0,0,0,0,667,80,8.49,0,0,0
24,394019,31679,53,26,29,147,145872.78,126.4112829,5.175,4.64,173.17,0.892996155,0,0,0,0,633,100,7.3,1,0,1
31,393973,31676,60,26,29,146,99197.96,45.25023313,2,4.64,189.82,2.836358176,0,0,0,0,500,57.7,8.3,0,0,0
11,393941,31675,40,26,29,146,134514.4,140.4611937,9,4.64,156.21,1.585965512,0,0,0,0,660,100,9,1,0,1
17,393927,31673,43,26,26,143,385000,120.7872364,5.65,4.64,156.04,2.694110549,0,1,0,0,637,84.6,5.65,1,0,1
16,393853,31664,40,22,24,142,89995.06,131.4575127,7.5,4.34,156.21,1.585965512,0,0,1,0,641,95,7.5,1,0,1
34,393827,31661,60,26,26,143,180757.3,109.0854473,9.9,4.64,189.82,2.836358176,0,0,1,0,651,100,9.9,0,0,0
11,393771,31659,37,26,26,143,83249.21,111.8491034,9.45,4.64,153.35,-4.146710947,0,0,1,0,539,77.8,9.45,1,0,1
34,393759,31658,60,26,26,143,124078.83,96.32743513,6.5,4.64,189.82,2.836358176,0,0,1,1,672,90,8.4,0,0,0
16,393678,31650,41,23,25,143,548553.13,111.9706252,5,4.39,161.06,2.682496806,0,0,1,0,579,80,8.45,1,0,1
32,393661,31649,58,26,26,143,402118.55,97.07617729,6.725,4.64,188.37,2.868593825,0,0,1,0,766,95,6.725,1,0,1
35,393628,31648,60,22,25,142,113764.83,59.02740422,2,4.34,189.82,2.836358176,0,0,1,0,590,62.7,0,0,0,0
35,393592,31647,60,22,25,142,430294.27,80.55508058,2,4.34,189.82,2.836358176,0,1,0,0,607,80,6.6,0,0,0
34,393553,31644,60,26,26,143,118730.99,59.96967444,8,4.64,189.82,2.836358176,0,0,1,0,664,57.5,8,0,0,0
15,393515,31642,40,22,25,143,248309.43,97.01106923,6.35,4.34,156.21,1.585965512,0,0,1,0,634,73.2,6.35,1,0,1
18,393499,31641,43,23,25,142,198569.86,83.09825348,5,4.39,156.04,2.694110549,0,0,1,0,676,59,5,1,0,1
35,393474,31639,60,22,25,143,287976.83,80.21043998,6.8,4.34,189.82,2.836358176,0,0,0,0,664,80,6.8,0,0,0
15,393438,31638,40,22,25,143,204117.41,116.0861927,7.5,4.34,156.21,1.585965512,0,0,0,0,617,85,7.5,1,0,1
34,393372,31628,60,26,26,143,224537.09,96.82531577,2,4.64,189.82,2.836358176,0,0,1,0,707,85,7.65,0,0,0
13,393279,31617,38,22,25,143,104234.31,107.8325208,7.5,4.34,158.77,-3.339549297,0,0,1,0,580,80,7.45,1,0,1
35,393250,31614,60,21,25,141,61171.62,97.54706254,8.65,3.94,189.82,2.836358176,0,0,1,0,704,100,8.65,0,0,0
34,393175,31607,60,26,26,143,194979.23,54.44135875,7.85,4.64,189.82,2.836358176,0,0,0,0,529,51.8,7.85,0,0,0
14,393120,31603,39,22,25,143,147658.39,106.514087,8.99,4.34,158.16,-0.241080652,0,0,1,0,576,80,8.99,1,0,1
35,393059,31596,60,22,25,143,104182.49,68.37584293,2,4.34,189.82,2.836358176,1,0,0,0,697,90,2,0,0,0
14,393023,31595,40,26,26,143,405903.6,127.1544999,6.8,4.64,156.21,1.585965512,0,0,0,0,762,90,6.8,1,0,1
31,392976,31588,60,26,29,147,170174.83,109.0830125,4.8,4.64,189.82,2.836358176,0,0,1,0,631,95,4.8,0,0,0
14,392907,31583,40,26,26,143,621000,120.1801421,5.8,4.64,156.21,1.585965512,0,1,0,0,681,83.4,5.8,1,0,1
17,392878,31580,43,26,26,143,256773.22,102.8518193,5,4.64,156.04,2.694110549,0,0,1,0,528,69,8.475,1,0,1
20,392851,31577,46,26,26,143,150671.12,128.1851304,8.15,4.64,155.61,1.175909032,0,0,1,0,710,94.1,8.15,1,0,1
15,392830,31576,41,26,26,143,332398.07,94.80914142,8.4,4.64,161.06,2.682496806,0,0,1,1,632,70,8.4,1,0,1
34,392801,31573,60,26,26,144,208354.62,89.83746033,2,4.64,189.82,2.836358176,0,0,1,0,617,84.9,2,0,0,0
28,392764,31571,53,23,25,143,364018.79,97.22446533,2,4.39,173.17,0.892996155,0,0,1,0,555,76.7,8.8,1,0,1
15,392711,31567,40,22,25,143,594732.71,117.9000883,6.45,4.34,156.21,1.585965512,0,0,1,0,704,85,6.45,1,0,1
34,392694,31565,60,26,26,143,334339.91,88.10676049,2,4.64,189.82,2.836358176,0,0,0,0,595,80,0,0,0,0
36,392647,31562,60,22,24,142,151633.79,101.860142,7.74,4.34,189.82,2.836358176,0,0,1,0,643,100,7.74,0,0,0
16,392544,31550,40,22,24,142,77035.58,135.317701,9.45,4.34,156.21,1.585965512,0,0,1,0,579,90,9.45,1,0,1
35,392525,31548,60,22,25,143,64960.91,97.61031546,8.35,4.34,189.82,2.836358176,0,0,1,0,666,95,8.35,0,0,0
27,392432,31538,52,23,25,143,338161.66,98.08760325,5,4.39,161.13,1.081049418,0,1,0,1,653,80,5,1,0,1
35,392371,31533,60,22,25,143,308827.19,88.21831058,5.75,4.34,189.82,2.836358176,0,0,1,0,784,88.3,5.75,0,0,0
35,392335,31532,60,22,25,143,112027.47,45.69026798,4,4.34,189.82,2.836358176,0,0,0,0,671,90,6.95,0,0,0
36,392292,31530,60,22,24,142,340724.5,92.64271649,4.87,4.34,189.82,2.836358176,0,0,0,1,661,90,8.05,0,0,0
20,392201,31518,51,28,31,148,60608.33,109.0207485,5,4.65,158.6,1.269044263,0,0,0,0,594,80,5,1,0,1
29,392164,31514,60,28,31,148,81105.12,72.23997999,7.75,4.65,189.82,2.836358176,0,0,0,0,610,68.5,7.75,0,0,0
17,392131,31512,48,28,31,148,175917.69,142.6327183,7.375,4.65,146.45,2.715902885,0,0,0,0,581,95,7.375,1,0,1
20,392113,31511,51,28,31,148,86065.97,132.4513916,9.95,4.65,158.6,1.269044263,0,0,0,0,566,95,9.95,1,0,1
29,392064,31502,60,28,31,148,105140.83,104.3522053,6.5,4.65,189.82,2.836358176,0,0,0,0,655,100,3,0,0,0
11,392025,31499,42,28,31,148,76339.92,128.5912908,11.875,4.65,161,3.02949864,0,0,0,0,596,95,11.875,1,0,1
11,391999,31496,40,26,29,146,574795.18,111.926508,7.125,4.64,156.21,1.585965512,0,0,0,0,656,77.7,7.125,1,0,1
13,391969,31492,44,26,31,146,328147.55,132.3615755,5,4.64,150.91,1.875514938,0,0,0,0,576,85.7,5,1,0,1
36,391946,31489,60,21,24,141,62405.99,91.55420975,8.15,3.94,189.82,2.836358176,0,0,0,0,706,100,8.15,0,0,0
34,391855,31485,60,26,26,143,358215.82,83.29292465,6.99,4.64,189.82,2.836358176,0,0,1,0,713,80,6.99,0,0,0
35,391820,31484,60,23,25,143,89991.78,99.73465364,8.35,4.39,189.82,2.836358176,0,0,1,0,678,94.8,8.35,0,0,0
11,391761,31479,39,25,28,146,158805.87,117.7633998,6.5,5.15,158.16,-0.241080652,0,0,1,0,689,85,6.5,1,0,1
21,391725,31473,49,25,28,146,101991.83,130.6659239,5,5.15,154.94,2.456633821,0,1,0,0,624,80,9.75,1,0,1
29,391703,31472,57,26,28,146,47623.29,89.47651725,9,4.64,187.2,2.556051733,0,0,1,0,681,80,9,1,0,1
12,391664,31469,40,25,28,146,207200,115.8901479,7.25,5.15,156.21,1.585965512,0,0,1,0,627,80,6.875,1,0,1
27,391651,31468,55,26,28,146,142278,70.22750825,2,4.64,180.07,2.422274869,0,0,1,0,584,53.7,0,1,0,1
12,391606,31463,40,25,28,146,496933.89,125.2579394,6.875,5.15,156.21,1.585965512,0,0,1,0,668,87,6.875,1,0,1
12,391581,31461,40,25,28,146,172000,115.8901479,8.5,5.15,156.21,1.585965512,0,0,1,0,574,80,8.5,1,0,1
13,391568,31460,41,26,28,146,202913.22,103.1253532,8.375,4.64,161.06,2.682496806,0,1,0,1,569,75,8.375,1,0,1
11,391551,31458,39,26,28,146,128484.85,126.1138425,7.875,4.64,158.16,-0.241080652,0,0,1,0,605,90,7.875,1,0,1
12,391533,31455,40,25,28,146,67024.96,111.6024788,8.875,5.15,156.21,1.585965512,0,0,0,1,733,80,8.55,1,0,1
32,391513,31453,60,25,28,146,116761.51,104.6656344,4.625,5.15,189.82,2.836358176,0,1,0,0,602,100,9.625,0,0,0
28,391455,31447,56,25,28,186,200340.12,83.29193216,6.6,5.15,181.43,1.717052906,0,0,1,0,614,70,6.6,1,0,1
32,391419,31444,60,25,28,146,88600.09,52.5037463,7.9,5.15,189.82,2.836358176,0,0,1,0,601,51.2,7.9,0,0,0
27,391386,31443,55,25,28,146,355422.77,86.77517504,2,5.15,180.07,2.422274869,0,0,1,0,568,84.9,8.55,1,0,1
32,391312,31435,60,25,28,186,196110.07,101.6866822,6.625,5.15,189.82,2.836358176,0,1,0,0,622,89.6,8.3,0,0,0
25,391279,31434,51,26,26,143,121483.65,109.1963229,8.45,4.64,158.6,1.269044263,0,0,1,0,654,80,8.45,1,0,1
36,391156,31421,60,21,24,141,90097.08,98.64111184,8.6,3.94,189.82,2.836358176,0,0,1,0,665,100,8.6,0,0,0
23,391119,31420,49,26,26,143,112387.9,99.56063358,10.25,4.64,154.94,2.456633821,0,0,1,0,525,70,10.25,1,0,1
27,391075,31415,51,22,24,142,241478.88,106.4837916,7.775,4.34,158.6,1.269044263,0,1,0,0,644,80,7.775,1,0,1
19,391021,31409,43,22,24,142,74092.04,119.6840666,8.09,4.34,156.04,2.694110549,0,0,1,1,740,90,8.09,1,0,1
34,390983,31404,60,26,26,144,74194.79,67.68050392,4.69,4.64,189.82,2.836358176,0,0,1,0,567,80,4.69,0,0,0
21,390934,31400,45,22,24,142,165524.99,139.5684841,4.35,4.34,154.87,1.639154926,0,0,1,0,635,100,7.9,1,0,1
31,390883,31395,60,27,29,147,55172.21,86.18514229,8.64,4.71,189.82,2.836358176,1,0,0,0,679,80,8.64,0,0,0
30,390779,31388,59,27,29,147,55223.84,90.27246086,8.94,4.71,187.65,2.443647565,0,0,1,0,639,80,8.94,0,0,0
31,390748,31387,60,27,29,147,68099.6,86.72214663,9.39,4.71,189.82,2.836358176,0,0,1,1,613,80,9.39,0,0,0
40,144230,12748,60,6,20,126,36635.31,48.77649934,9.1,4.6,189.82,2.836358176,0,0,0,0,772,90.3,9.1,0,0,0
35,390583,31367,60,22,25,142,155402.14,93.89714758,4,4.34,189.82,2.836358176,0,0,1,0,592,90,7.99,0,0,0
12,390528,31364,38,26,26,143,357709.68,115.2617122,7.05,4.64,158.77,-3.339549297,0,0,1,0,596,80,7.05,1,0,1
35,390515,31363,60,23,25,143,327560.14,70.94949124,6.2,4.39,189.82,2.836358176,0,0,1,0,747,66.7,6.2,0,0,0
35,390479,31362,60,23,25,143,246631.3,62.00548996,2,4.39,189.82,2.836358176,0,0,1,0,590,75,0,0,0,0
36,390441,31360,60,22,24,142,284299.14,96.91431879,2.25,4.34,189.82,2.836358176,0,0,1,0,703,95,0,0,0,0
27,390391,31354,55,26,28,146,245951.95,85.40472524,9.25,4.64,180.07,2.422274869,0,0,0,0,543,70,9.25,1,0,1
11,390342,31349,39,26,28,146,490354.86,111.6630035,7.52,4.64,158.16,-0.241080652,0,0,0,0,631,79.2,7.52,1,0,1
15,390330,31348,43,26,28,146,236555.63,108.6783895,7.49,4.64,156.04,2.694110549,0,0,0,0,611,80,7.49,1,0,1
23,390243,31335,51,25,28,146,312939.74,133.2840221,8.125,5.15,158.6,1.269044263,0,0,0,0,686,95,7.4,1,0,1
32,390219,31334,60,26,28,146,161192.18,81.3455424,5,4.64,189.82,2.836358176,0,0,0,0,604,76.6,5,0,0,0
32,390179,31332,60,26,28,146,98522.03,74.87956443,7.8,4.64,189.82,2.836358176,0,0,0,0,620,70.5,7.8,0,0,0
17,390145,31330,45,25,28,194,592036.73,128.4664511,6,5.15,154.87,1.639154926,0,0,0,0,642,80,8.695,1,0,1
13,390099,31324,41,26,28,146,303403.9,86.96228115,7.2,4.64,161.06,2.682496806,0,0,0,0,554,64.6,7.2,1,0,1
12,390083,31322,40,26,28,146,57496.6,113.6102461,7.999,4.64,156.21,1.585965512,0,0,0,0,669,80,7.999,1,0,1
32,390070,31321,60,25,28,161,135731.19,89.89396676,4.5,5.15,189.82,2.836358176,0,0,0,0,661,80,4.5,0,0,0
11,389984,31311,38,25,27,145,149021.24,127.9961705,9.625,5.15,158.77,-3.339549297,1,0,0,0,563,91.6,8.92,1,0,1
19,389972,31310,46,25,27,145,296761.15,113.566779,7.3,5.15,155.61,1.175909032,0,0,0,0,670,80,7.3,1,0,1
23,389891,31301,50,24,27,145,199792.38,102.3003333,6.99,4.86,158.94,2.366409899,0,0,1,0,643,78.2,6.99,1,0,1
33,389867,31300,60,24,27,85,93922.38,42.57622767,5.97,4.86,189.82,2.836358176,0,0,1,0,756,67.3,5.97,0,0,0
18,389747,31292,45,25,27,145,139007.11,126.1563753,7.99,5.15,154.87,1.639154926,0,0,1,0,621,90,7.99,1,0,1
21,389728,31291,48,24,27,145,208201.36,116.3479458,9,4.86,146.45,2.715902885,0,0,1,0,627,80,9,1,0,1
19,389703,31289,46,24,27,145,210347.99,121.4687495,8.02,4.86,155.61,1.175909032,0,0,1,0,704,90,8.02,1,0,1
33,389653,31283,60,24,27,145,276233.82,89.69976374,7.55,4.86,189.82,2.836358176,0,0,0,0,662,85,7.55,0,0,0
35,389588,31277,60,22,25,143,118627.37,46.85832057,2,4.34,189.82,2.836358176,0,0,1,0,622,78.2,6,0,0,0
14,389537,31274,44,28,30,148,349340.74,115.5711116,7.94,4.65,150.91,1.875514938,0,0,0,0,727,80,7.94,1,0,1
11,389522,31273,41,28,30,148,95437.98,120.5259431,9.14,4.65,161.06,2.682496806,0,0,1,0,651,90,9.14,1,0,1
17,389510,31272,47,28,30,148,230216.83,127.1020789,8.69,4.65,149.58,1.668182319,0,0,1,0,639,90,8.69,1,0,1
22,389492,31271,52,28,30,148,208875.81,109.523961,7.04,4.65,161.13,1.081049418,0,1,0,0,666,85,7.04,1,0,1
11,389435,31267,41,28,30,148,306173.88,108.4652105,7.625,4.65,161.06,2.682496806,0,0,0,0,683,80,7.49,1,0,1
40,143691,12727,60,7,20,127,47630.26,43.33182045,5.5,5.07,189.82,2.836358176,0,0,0,0,704,83.8,0,0,0,0
11,389396,31260,41,28,30,148,125456.81,121.4412707,10.22,4.65,161.06,2.682496806,0,1,0,0,574,90,10.22,1,0,1
22,389375,31257,52,27,30,148,179633.44,109.7027704,8.5,4.71,161.13,1.081049418,0,0,0,0,621,80,8.5,1,0,1
40,143637,12725,60,6,20,126,65344.98,43.49749031,8.25,4.6,189.82,2.836358176,0,0,0,0,612,80.8,8.25,0,0,0
11,389342,31255,41,27,30,148,212065.83,130.1414792,8.79,4.71,161.06,2.682496806,1,0,0,0,661,95,8.79,1,0,1
30,389330,31254,60,27,30,148,201116.32,108.5827573,6.875,4.71,189.82,2.836358176,0,0,0,0,626,95,8.445,0,0,0
22,389299,31253,52,27,30,148,402654.98,130.762433,8.12,4.71,161.13,1.081049418,0,0,0,0,619,95,8.12,1,0,1
23,389251,31248,53,27,30,147,142334.37,104.4514162,2,4.71,173.17,0.892996155,0,0,0,0,561,80,0,1,0,1
30,389227,31247,60,27,30,147,143725.98,84.19350093,7.98,4.71,189.82,2.836358176,0,1,0,0,620,80,7.98,0,0,0
30,389143,31241,60,27,30,87,92374.7,40.87722144,6.29,4.71,189.82,2.836358176,0,0,1,0,681,59.3,6.29,0,0,0
30,389074,31238,60,27,30,161,95701.32,109.923625,4.5,4.71,189.82,2.836358176,0,0,1,0,580,90,4.5,0,0,0
30,389043,31237,60,27,30,147,95289.44,89.31163655,7.87,4.71,189.82,2.836358176,0,0,1,0,647,80,7.87,0,0,0
30,388920,31223,60,27,30,204,282671.93,61.78615652,2,4.71,189.82,2.836358176,0,1,0,0,571,75,2,0,0,0
29,388882,31221,60,29,31,149,439717.03,91.57289563,6.75,5.03,189.82,2.836358176,0,0,1,0,630,80,6.75,0,0,0
29,388840,31219,60,29,31,149,510088.17,86.51187372,2.75,5.03,189.82,2.836358176,0,1,0,0,734,78.2,5.875,0,0,0
26,388745,31214,57,29,31,149,579997.45,91.26713079,3,5.03,187.2,2.556051733,0,0,1,0,695,78.6,6.25,1,0,1
16,388698,31212,47,29,31,149,440000,116.256184,5.75,5.03,149.58,1.668182319,0,0,1,0,776,80,5.75,1,0,1
29,388655,31209,60,28,31,149,512645.6,90.85165309,2.75,4.65,189.82,2.836358176,0,1,0,0,770,80,6.375,0,0,0
31,388619,31207,60,27,29,147,509033.05,89.0111606,6.875,4.71,189.82,2.836358176,0,0,1,0,621,80,6.875,0,0,0
13,388587,31206,39,24,26,144,229412.87,102.7277341,6.5,4.86,158.16,-0.241080652,0,0,1,0,686,72.8,6.5,1,0,1
15,388560,31203,41,23,26,143,487500,103.3357134,5.875,4.39,161.06,2.682496806,1,0,0,0,697,75,5.875,1,0,1
34,388544,31202,60,23,26,143,231150.92,82.52815096,2.625,4.39,189.82,2.836358176,0,0,1,0,722,80,5.875,0,0,0
35,388509,31201,60,23,25,143,474824.94,75.04081233,2.625,4.39,189.82,2.836358176,0,1,0,0,787,73,5.25,0,0,0
22,388473,31200,47,22,25,143,558706.14,114.0383025,2.75,4.34,149.58,1.668182319,0,0,1,0,659,80,5.25,1,0,1
38,388442,31198,60,19,22,139,547155.14,64.91378018,2.875,4.24,189.82,2.836358176,0,1,0,0,740,75,4.5,0,0,0
37,388403,31197,60,18,23,138,187678.78,54.36407303,2.875,4.14,189.82,2.836358176,0,1,0,0,802,75,4.5,0,0,0
36,388338,31192,60,24,24,142,645736.11,87.48969357,2,4.86,189.82,2.836358176,0,1,0,0,801,80,5.25,0,0,0
32,388283,31190,60,25,28,215,411725.44,70.62302099,2,5.15,189.82,2.836358176,0,0,1,0,744,80,0,0,0,0
22,388209,31185,50,25,28,145,376591.86,105.131511,6.5,5.15,158.94,2.366409899,0,0,1,0,653,80,6.5,1,0,1
31,388186,31184,60,25,29,145,414824.5,83.11335737,6.5,5.15,189.82,2.836358176,0,0,1,0,766,80,6.5,0,0,0
36,388154,31183,60,24,24,142,426137.58,78.48577232,5.125,4.86,189.82,2.836358176,0,0,1,0,767,70,5.125,0,0,0
19,388081,31181,47,25,28,145,455597.16,112.99078,6.625,5.15,149.58,1.668182319,0,0,1,0,728,80,6.625,1,0,1
14,388061,31180,43,25,29,145,124658.7,109.5640482,6.375,5.15,156.04,2.694110549,0,0,1,0,721,80,6.375,1,0,1
32,388046,31179,60,25,28,145,495053.3,79.77801124,6.875,5.15,189.82,2.836358176,0,0,1,0,713,75.7,6.875,0,0,0
36,388013,31178,60,24,24,142,524937.92,93.82405981,5.25,4.86,189.82,2.836358176,0,1,0,0,708,80,5.25,0,0,0
32,387898,31173,60,25,28,146,570328.57,76.87266883,6.875,5.15,189.82,2.836358176,0,0,1,0,748,72.7,6.875,0,0,0
21,387832,31170,50,23,29,143,567924.89,93.80587366,6.375,4.39,158.94,2.366409899,0,0,1,0,681,73,6.375,1,0,1
36,387765,31167,60,24,24,142,449668.14,59.60067741,5.625,4.86,189.82,2.836358176,0,0,1,0,786,50.6,5.625,0,0,0
32,387711,31164,60,25,28,145,447167.85,64.49763602,6.875,5.15,189.82,2.836358176,0,0,1,0,711,61.1,6.875,0,0,0
30,387639,31158,60,27,30,148,375878.83,68.27495735,2,4.71,189.82,2.836358176,0,0,1,0,674,80,0,0,0,0
28,387565,31153,60,29,32,150,573000,89.07253687,2.625,5.03,189.82,2.836358176,0,1,0,0,698,76.1,6.5,0,0,0
28,387536,31152,60,29,32,150,210097.97,92.89230264,2.625,5.03,189.82,2.836358176,0,0,1,0,720,90,6,0,0,0
30,387491,31149,60,28,30,148,238537.91,77.29372223,2,4.65,189.82,2.836358176,0,0,1,0,743,67.2,6.75,0,0,0
30,387460,31148,60,27,30,148,411781.59,110.874613,2.625,4.71,189.82,2.836358176,0,0,1,0,760,84,6.25,0,0,0
18,387429,31147,48,27,30,148,148019.48,157.1841372,6.875,4.71,146.45,2.715902885,0,0,1,1,766,90,6.875,1,0,1
33,387328,31139,60,26,27,146,461244.77,59.95653038,6.875,4.64,189.82,2.836358176,0,0,0,0,705,57,6.875,0,0,0
14,387294,31138,41,26,27,146,235000,103.4235689,7,4.64,161.06,2.682496806,0,0,0,0,783,74,7,1,0,1
21,387279,31137,50,27,29,147,376408.27,111.9093078,6.625,4.71,158.94,2.366409899,0,1,0,0,758,80,6.625,1,0,1
11,387257,31136,37,23,26,143,516000,115.7665471,6,4.39,153.35,-4.146710947,1,0,0,0,680,80,6,1,0,1
